Gen: 1
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12873691586018146, 0.5562236400994918, 0.07667610953729934]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.12931916419403014, 0.5529685303341624, 0.07703348587201278]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 9
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12790384020737253, 0.5473883421650265, 0.07929396382654173]
     [0.12873691586018146, 0.5562236400994918, 0.07667610953729934]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.12428945966038804, 0.5008164810208716, 0.0909537299338999]
     [0.12931916419403014, 0.5529685303341624, 0.07703348587201278]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 10
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.1209431765100627, 0.534330052990159, 0.08108956199607757]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.12428945966038804, 0.5008164810208716, 0.0909537299338999]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 11
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.1209431765100627, 0.534330052990159, 0.08108956199607757]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.12428945966038804, 0.5008164810208716, 0.0909537299338999]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 12
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.10121334631604571, 0.7406131718395155, 0.1280366092830682]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.1207252445771956, 0.49202444035903536, 0.08045325779036827]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 13
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.10121334631604571, 0.7406131718395155, 0.1280366092830682]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.1207252445771956, 0.49202444035903536, 0.08045325779036827]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.1062455180036448, 0.6484157023899643, 0.08471271882036754]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 14
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.10573563951920104, 0.6813507083378393, 0.08837655262584442]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.10121334631604571, 0.7406131718395155, 0.1280366092830682]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.1207252445771956, 0.49202444035903536, 0.08045325779036827]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.1062455180036448, 0.6484157023899643, 0.08471271882036754]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 15
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.10573563951920104, 0.6813507083378393, 0.08837655262584442]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.10121334631604571, 0.7406131718395155, 0.1280366092830682]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.1207252445771956, 0.49202444035903536, 0.08045325779036827]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.1069626374204754, 0.6174434951876284, 0.0999956417520157]
     [0.1062455180036448, 0.6484157023899643, 0.08471271882036754]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

Gen: 16
     [0.1094182779923288, 0.5941818968314048, 0.09430086438585022]
     [0.11019378671947473, 0.6041094408997513, 0.087443887557202]
     [0.10573563951920104, 0.6813507083378393, 0.08837655262584442]
     [0.09673052757620217, 0.8566508056667027, 0.1323948572673785]
     [0.11028918333914485, 0.5984265167081215, 0.09115711483983438]
     [0.12871388908991624, 0.5858548718503298, 0.07504903028982349]
     [0.09935146746317361, 0.775619119714502, 0.1186024551463645]
     [0.10064096659802496, 0.7715096788147507, 0.12070603617345826]
     [0.10121334631604571, 0.7406131718395155, 0.1280366092830682]
     [0.11121518845766692, 0.6111765978155077, 0.07113532359991284]
     [0.12027540017237183, 0.5760138423272413, 0.07925619234401104]
     [0.12641203444804833, 0.4999945928409214, 0.07655698409239486]
     [0.10836151371408646, 0.6436574024007786, 0.09711629258371468]
     [0.10293377500871728, 0.6660484481453445, 0.0892598242173313]
     [0.11824328769646769, 0.483205363901806, 0.09181666303479334]
     [0.1207252445771956, 0.49202444035903536, 0.08045325779036827]
     [0.11032043395593334, 0.5090461771385314, 0.08369579429069514]
     [0.13324934044750883, 0.4329295987887964, 0.06262802353453911]
     [0.12264633512503537, 0.5834540932194225, 0.07791094646618726]
     [0.1069626374204754, 0.6174434951876284, 0.0999956417520157]
     [0.1062455180036448, 0.6484157023899643, 0.08471271882036754]
     [0.13139650782581236, 0.5140153563317833, 0.06994988014818043]
     [0.10203490858372205, 0.528138855845139, 0.10125662816880947]

